element,id,geometry
way,1317982742,"LINESTRING (427655.41335538053 4583271.132541564, 427709.13626272534 4583271.062422627, 427715.7430995136 4583270.44132903)"
way,1317982743,"LINESTRING (427645.4480351811 4583271.154372109, 427650.33868517645 4583271.138822791, 427655.41335538053 4583271.132541564)"
way,1317982744,"LINESTRING (427524.54414680327 4583271.508338705, 427533.6334979234 4583271.672754516, 427645.4480351811 4583271.154372109)"
way,1317982745,"LINESTRING (427496.4122409855 4583268.236956516, 427503.30884688423 4583268.167917566, 427508.70051651023 4583268.0917424755, 427516.0661445337 4583268.10684502, 427520.19552627235 4583268.043311993, 427521.28045972914 4583268.687530833, 427524.54414680327 4583271.508338705)"
way,1317982747,"LINESTRING (427420.9897871523 4583272.045730605, 427487.14243975165 4583271.7605876755, 427491.96312653925 4583270.602023661, 427494.7110107625 4583268.664798538, 427496.4122409855 4583268.236956516)"
way,1317982748,"LINESTRING (427402.49897610286 4583272.275471314, 427417.78195707966 4583272.299938398, 427420.9897871523 4583272.045730605)"
way,1317982749,"LINESTRING (427118.45652054425 4583274.029093001, 427149.4806022754 4583273.905707575, 427190.1309433667 4583273.297067362)"
way,1317982750,"LINESTRING (427190.1309433667 4583273.297067362, 427193.3909333629 4583273.242088276, 427201.7355208664 4583273.335853849)"
way,1317982751,"LINESTRING (427201.7355208664 4583273.335853849, 427223.51631181914 4583273.538865713)"
way,1317982752,"LINESTRING (427223.51631181914 4583273.538865713, 427241.45550766314 4583273.325312626, 427242.3084017908 4583273.338950281)"
way,1317982755,"LINESTRING (427242.3084017908 4583273.338950281, 427254.0485135487 4583273.554106978, 427288.529414732 4583272.99688783)"
way,1317982756,"LINESTRING (427288.529414732 4583272.99688783, 427291.037159252 4583272.960608107, 427302.3826993557 4583273.013259399)"
way,1317983430,"LINESTRING (431001.74007780827 4587751.157775159, 431002.5601490949 4587756.54598617)"
way,1317983432,"LINESTRING (431006.6096415063 4587770.275014304, 431005.0888742183 4587765.004517073, 431004.38792299683 4587762.468628149)"
way,1317984809,"LINESTRING (430374.586941026 4580728.925665251, 430372.524235856 4580732.720448409)"
way,1317984810,"LINESTRING (430372.5323286574 4580757.068918854, 430376.52388506837 4580760.794441701)"
way,1317985556,"LINESTRING (434376.7279647145 4583961.300817325, 434386.14609068533 4583953.610065094, 434391.10661982524 4583950.300899784, 434392.94291406946 4583949.074058759, 434394.89622988895 4583947.8461579345)"
way,1317985557,"LINESTRING (434394.89622988895 4583947.8461579345, 434396.3281824828 4583947.200325646, 434398.98099985655 4583946.598946412)"
way,1317987036,"LINESTRING (434176.79530157556 4583594.048120267, 434173.94602625153 4583596.960741368)"
way,1317987235,"LINESTRING (434173.94602625153 4583596.960741368, 434170.60076125356 4583600.4885251)"
way,1317987395,"LINESTRING (431062.8677612882 4587789.068769145, 431059.2228871815 4587790.602412392, 431054.6423389852 4587792.144977618)"
way,1317987396,"LINESTRING (431071.6271169671 4587785.0326274615, 431069.6388096275 4587785.928711491, 431065.43071128224 4587787.978455581)"
way,1317987397,"LINESTRING (431065.43071128224 4587787.978455581, 431062.8677612882 4587789.068769145)"
way,1317987987,"LINESTRING (434096.87287243037 4583676.358245705, 434100.21021227684 4583672.886012042, 434103.2669875031 4583669.816033185)"
way,1317989246,"LINESTRING (431185.3624540049 4587784.882153301, 431180.7629664396 4587784.437390661)"
way,1317989247,"LINESTRING (431180.7629664396 4587784.437390661, 431178.42145115195 4587784.215407943)"
way,1317990827,"LINESTRING (433563.20951128786 4583635.413500169, 433566.7600320047 4583637.890158628)"
way,1317992885,"LINESTRING (433671.2658960654 4583476.463538808, 433696.2876132268 4583503.003229345)"
way,1317992886,"LINESTRING (433616.42533025565 4583417.221920646, 433618.62051566376 4583419.577795868, 433621.15434379247 4583422.396884956)"
way,1317992889,"LINESTRING (433621.15434379247 4583422.396884956, 433626.1914218908 4583427.435795297, 433648.87925158977 4583451.953804751)"
way,1317992890,"LINESTRING (433648.87925158977 4583451.953804751, 433650.27245816926 4583453.462122332, 433651.5131639795 4583454.7497815555)"
way,1317992892,"LINESTRING (433651.5131639795 4583454.7497815555, 433652.5678306308 4583455.805986822, 433667.33941562136 4583472.191620602)"
way,1317992893,"LINESTRING (433667.33941562136 4583472.191620602, 433669.391749896 4583474.471099665, 433671.2658960654 4583476.463538808)"
way,1317992895,"LINESTRING (433514.0292656291 4583310.330938595, 433516.54125572176 4583312.583950365, 433545.6578039214 4583344.292756655)"
way,1317992896,"LINESTRING (433545.6578039214 4583344.292756655, 433548.0128804169 4583346.75817189, 433551.29542827694 4583350.081095674)"
way,1317994631,"LINESTRING (430627.4816188563 4581056.632724657, 430626.6070396086 4581057.873512153)"
way,1317994632,"LINESTRING (430626.6070396086 4581057.873512153, 430625.53981525317 4581059.082835285)"
way,1317994870,"LINESTRING (430606.6077583732 4581030.396682625, 430607.74113641714 4581029.109003458, 430609.75387811963 4581027.080117188)"
way,1317994871,"LINESTRING (430444.21026461245 4581215.150516609, 430473.67223885475 4581181.203953067, 430502.5926117104 4581148.306378928, 430533.46953986946 4581113.602614499, 430567.98095161666 4581074.15656176, 430606.6077583732 4581030.396682625)"
way,1318002263,"LINESTRING (430219.4368963196 4582102.287839668, 430209.29933142423 4582090.660847234, 430205.70162786654 4582084.355760759)"
way,1318002264,"LINESTRING (430328.2202768978 4582209.993572842, 430324.49765262706 4582206.332115759, 430226.8980912836 4582110.376596239, 430221.89233064384 4582105.461819445, 430219.4368963196 4582102.287839668)"
way,1318002265,"LINESTRING (430107.28014273767 4581987.610310574, 430106.1578534171 4581986.555260513, 430104.86545279477 4581985.202073917)"
way,1318002266,"LINESTRING (430104.86545279477 4581985.202073917, 430094.86398414377 4581975.583544515, 430040.7121720287 4581921.779821928, 430030.1561290424 4581911.900264625, 430027.8256423032 4581909.55785694)"
way,1318002267,"LINESTRING (430027.8256423032 4581909.55785694, 430016.4527715117 4581905.148825252, 430010.1913996637 4581902.722260672)"
way,1318002268,"LINESTRING (430010.1913996637 4581902.722260672, 430005.6033002378 4581898.658515918)"
way,1318002392,"LINESTRING (430103.2689218398 4582182.8709811075, 430094.4181726659 4582173.763188977)"
way,1318004174,"LINESTRING (430556.57633923943 4583383.396182479, 430478.1442415789 4583358.401077007)"
way,1318004175,"LINESTRING (430478.1442415789 4583358.401077007, 430468.9899490825 4583354.924932324, 430459.0033338104 4583351.83428952)"
way,1318111338,"LINESTRING (431628.44800570025 4583710.9019520255, 431634.3937625581 4583704.916888266, 431647.9899634492 4583691.098713502)"
way,1318111339,"LINESTRING (431625.40857387206 4583713.928422834, 431627.6804766434 4583711.952867823, 431628.44800570025 4583710.9019520255)"
way,1318115402,"LINESTRING (431467.1493670038 4583704.021841284, 431472.53207856196 4583709.2225557985, 431532.8165564247 4583768.741008741)"
way,1318119003,"LINESTRING (431471.93873135064 4583089.033534338, 431466.69779836293 4583094.445802631, 431461.73847521946 4583099.577838667)"
way,1318119004,"LINESTRING (431461.73847521946 4583099.577838667, 431447.82070441474 4583113.954520091)"
way,1318125853,"LINESTRING (431658.22430263914 4583088.017256901, 431650.1050028305 4583080.788200287)"
way,1318125854,"LINESTRING (431662.26294256304 4583091.620883908, 431660.82996238174 4583090.379782912, 431658.22430263914 4583088.017256901)"
way,1318125855,"LINESTRING (431650.1050028305 4583080.788200287, 431638.1404291396 4583069.187614829)"
way,1318125856,"LINESTRING (431638.1404291396 4583069.187614829, 431635.8201367244 4583066.944534497, 431633.466089709 4583064.668464958)"
way,1318125857,"LINESTRING (431570.9333611969 4583003.083037744, 431566.22140757187 4582998.1312741535, 431562.1765838406 4582993.883792233)"
way,1318125858,"LINESTRING (431562.1765838406 4582993.883792233, 431548.5740502212 4582979.734068921)"
way,1318131401,"LINESTRING (428399.12707517314 4581435.664030998, 428410.0410673781 4581446.770159182)"
way,1318132910,"LINESTRING (431763.1981523038 4583191.005641859, 431756.28786961077 4583184.298015525, 431747.6813990092 4583175.91874727)"
way,1318134474,"LINESTRING (427671.5584383763 4580788.592697029, 427673.04538428434 4580785.069329135)"
way,1318135903,"LINESTRING (431287.1342120968 4583701.686320399, 431281.5868161232 4583694.122391965, 431271.15730360366 4583682.152551411)"
way,1318135904,"LINESTRING (431271.15730360366 4583682.152551411, 431264.6423225217 4583688.909420415, 431259.3245452476 4583694.089425756)"
way,1318135907,"LINESTRING (431369.92706054845 4583779.998013523, 431366.3314549105 4583776.368145721, 431362.03156359796 4583775.165381075, 431357.4057039105 4583771.3232258875, 431297.38054882095 4583712.858514336, 431287.1342120968 4583701.686320399)"
way,1318135908,"LINESTRING (431381.1345343886 4583791.172315638, 431374.6276700442 4583784.672183311, 431369.92706054845 4583779.998013523)"
way,1318135912,"LINESTRING (431456.203535881 4583867.970451032, 431450.21310394205 4583862.142639344, 431445.90077585704 4583857.8533463925, 431390.7030157484 4583804.060902812, 431388.04062972346 4583800.988428753, 431386.7261693113 4583797.248113922, 431381.1345343886 4583791.172315638)"
way,1318135913,"LINESTRING (431471.7439181487 4583882.989878254, 431463.29641728697 4583874.57613622, 431456.203535881 4583867.970451032)"
way,1318135915,"LINESTRING (431554.31325263024 4583960.195442585, 431552.09141551406 4583957.729403445, 431546.73322407797 4583955.981392788, 431540.8527545929 4583950.274600424, 431478.9597815171 4583890.227277894, 431471.7439181487 4583882.989878254)"
way,1318135916,"LINESTRING (431562.55679302523 4583968.278129271, 431557.9086736561 4583963.825402515, 431554.31325263024 4583960.195442585)"
way,1318135920,"LINESTRING (431647.2136476443 4584053.414642143, 431634.33752399613 4584040.723501043, 431617.8180480952 4584024.636004507, 431574.4033427615 4583982.56658624, 431569.49255443935 4583977.738837099, 431566.18259767664 4583971.585822866, 431562.55679302523 4583968.278129271)"
way,1318135921,"LINESTRING (431658.46080972743 4584064.455750869, 431651.1372653826 4584057.28581166, 431647.2136476443 4584053.414642143)"
way,1318136543,"LINESTRING (427759.648865749 4580856.630123312, 427762.4912404477 4580859.877161089, 427765.0127473915 4580862.816515488, 427793.35333046975 4580894.510584537, 427800.7292006412 4580903.708060493, 427808.4959763725 4580912.690694168)"
way,1318136544,"LINESTRING (427749.3980173386 4580835.8920820365, 427755.8043374894 4580847.652855355, 427759.648865749 4580856.630123312)"
way,1318139083,"LINESTRING (431821.90710731724 4583527.002250303, 431817.804710403 4583516.593091712)"
way,1318139084,"LINESTRING (431817.804710403 4583516.593091712, 431817.0007604528 4583514.66876511)"
way,1318139085,"LINESTRING (431766.91089299077 4583398.727155187, 431762.16813369736 4583388.690454419, 431756.8594278921 4583378.03733002, 431753.2112340182 4583371.487718416)"
way,1318139086,"LINESTRING (431817.0007604528 4583514.66876511, 431805.6102068529 4583487.574035443, 431776.3893659891 4583418.056741103, 431774.6164337507 4583414.442811423, 431766.91089299077 4583398.727155187)"
way,1318139087,"LINESTRING (431686.5181114548 4583260.199778302, 431685.5064745093 4583258.421761781, 431684.6597227122 4583256.397927374)"
way,1318139088,"LINESTRING (431684.6597227122 4583256.397927374, 431681.21869778004 4583248.780522803)"
way,1318140108,"LINESTRING (432022.86619084125 4584417.826770864, 432013.15663614974 4584408.402794496, 431963.43584552873 4584360.139427844, 431953.83573257347 4584350.814425833)"
way,1318140109,"LINESTRING (431953.83573257347 4584350.814425833, 431947.7298127095 4584345.065020815, 431937.96385197877 4584335.88593531)"
way,1318140110,"LINESTRING (431937.96385197877 4584335.88593531, 431932.033743017 4584330.168198912, 431891.96357738646 4584291.363041435, 431862.3293979051 4584262.785537938, 431854.86562002555 4584251.331014057)"
way,1318140111,"LINESTRING (431854.86562002555 4584251.331014057, 431847.52041325875 4584244.483069257, 431843.6812115234 4584240.677619126)"
way,1318140113,"LINESTRING (431741.81493368995 4584141.989066104, 431734.0822255105 4584136.621566969, 431667.7490611451 4584073.428024895, 431658.46080972743 4584064.455750869)"
way,1318140114,"LINESTRING (431755.4084825133 4584155.450830627, 431748.8690539473 4584148.972885254, 431741.81493368995 4584141.989066104)"
way,1318140974,"LINESTRING (431754.4303711088 4583983.387891478, 431749.85296544095 4583982.875893264, 431745.2314093146 4583978.567135677)"
way,1318143247,"LINESTRING (431750.90047223604 4583556.527413341, 431759.76996325405 4583568.912332171, 431762.1959242218 4583572.631133473, 431771.25760055904 4583581.461341912)"
way,1318143248,"LINESTRING (431676.24025611125 4583482.287162423, 431692.1348015816 4583498.480622366, 431743.1528114059 4583548.750717998, 431750.90047223604 4583556.527413341)"
way,1318143249,"LINESTRING (431667.8219177551 4583474.328124203, 431672.0567953831 4583478.37401669, 431676.24025611125 4583482.287162423)"
way,1318143250,"LINESTRING (431578.9158256951 4583387.843596276, 431581.9269548036 4583390.657479603, 431648.86448756 4583456.042978433, 431652.79551997606 4583459.780847858, 431667.8219177551 4583474.328124203)"
way,1318143330,"LINESTRING (431847.0976701486 4584074.357913224, 431834.61834570253 4584062.040186231, 431824.30740778917 4584051.856017326)"
way,1318143331,"LINESTRING (431853.1460105896 4584080.17439661, 431847.0976701486 4584074.357913224)"
way,1318152612,"LINESTRING (431718.6792695421 4583574.906600994, 431666.7670220458 4583523.77909121, 431656.9300244394 4583514.312361326)"
way,1318152613,"LINESTRING (431642.85760037915 4583500.744257261, 431628.118352491 4583486.505201098, 431556.44066345046 4583415.802010232, 431552.6754139804 4583415.460099195)"
way,1318154044,"LINESTRING (431441.6742493367 4583489.1227872865, 431444.0009066371 4583486.746954417, 431448.1327445669 4583482.544267608)"
way,1318160516,"LINESTRING (430223.52926498523 4587857.363047825, 430331.55748979194 4587843.342162186, 430335.7302038774 4587842.84674333)"
way,1318160517,"LINESTRING (430335.7302038774 4587842.84674333, 430346.1018545732 4587841.436689842, 430354.01201332617 4587840.36123944)"
