element,id,osmid,health_care,culture,tourism,recreation,sport,economic_retail,industrial,green,civic,worship,education,superpois,geometry
relation,11279017,"('relation', 11279017)",0,1,0,0,0,0,0,0,0,0,0,0,"POLYGON ((430961.58688250906 4581563.484592936, 430965.2964235525 4581559.629873017, 430967.45588480984 4581561.596709267, 430964.41408945236 4581566.200059768, 430964.9205351618 4581566.6948628025, 430964.1114798201 4581567.790649453, 430962.9471139309 4581569.33393511, 430962.0222684171 4581570.564059311, 430961.40023818915 4581571.102922215, 430964.9221696331 4581575.643739504, 430967.5169917493 4581571.522069518, 430971.35497420083 4581574.127984101, 430969.6061225692 4581580.15128275, 430977.5311261443 4581584.294870754, 430982.2122262328 4581586.748422999, 430982.7328543487 4581586.976623905, 430984.9160045938 4581578.262304021, 430988.5955568438 4581567.74617573, 430995.53602620994 4581552.802270273, 430984.7848521648 4581546.05420506, 430981.51289389073 4581544.053548412, 430974.17231305904 4581538.938441016, 430969.6349176386 4581535.77294248, 430966.56665633165 4581539.35508215, 430952.9620465311 4581555.228535055, 430959.5193960252 4581561.516882091, 430961.58688250906 4581563.484592936), (430969.48186919873 4581550.430153704, 430972.84057776653 4581543.980714792, 430975.73150693387 4581546.362493722, 430972.42391750275 4581552.911369918, 430969.48186919873 4581550.430153704), (430983.09709929634 4581558.494361199, 430980.15307689435 4581564.584554602, 430975.0511404179 4581561.846338232, 430978.2039844696 4581555.731947965, 430983.09709929634 4581558.494361199), (430974.9112953528 4581578.768404089, 430975.9531102878 4581575.771815188, 430979.9295380784 4581577.110691272, 430978.8967176212 4581580.173810966, 430974.9112953528 4581578.768404089))"
relation,11283059,"('relation', 11283059)",0,0,1,0,0,0,0,0,0,0,0,0,"POLYGON ((431454.15984592005 4582356.980035648, 431456.26028859906 4582356.28288846, 431460.02222673513 4582354.448635175, 431467.7959791355 4582350.677845205, 431470.8256623618 4582349.21691858, 431471.7745615661 4582348.763828828, 431472.8981918179 4582348.220263646, 431475.15097802517 4582346.833304847, 431475.7744472563 4582346.449910914, 431479.3074058001 4582344.273645717, 431479.1874182085 4582343.963901068, 431474.7466585926 4582328.839424513, 431469.1037904165 4582330.713668269, 431469.1811357481 4582330.934993418, 431466.0807798086 4582331.996886833, 431464.0804456114 4582332.670878223, 431454.87929112115 4582335.811212446, 431448.4535890934 4582338.014861942, 431447.528510819 4582338.33449523, 431446.6945580989 4582338.564443594, 431448.6601944896 4582342.1764725195, 431449.2985800781 4582343.369538657, 431451.44293646776 4582347.312962418, 431454.10600117635 4582352.173014671, 431449.89927489136 4582353.833834336, 431446.1676292538 4582355.334721007, 431441.06143786164 4582357.370451369, 431443.17272868025 4582360.470369698, 431443.68986408075 4582361.220469114, 431447.6669637932 4582359.151013453, 431452.0345321819 4582357.699624473, 431454.15984592005 4582356.980035648), (431456.5871820506 4582347.530756386, 431453.8423598642 4582341.983100664, 431466.8772754399 4582337.52966951, 431468.43216293526 4582342.79991262, 431457.04736883275 4582348.447938175, 431456.5871820506 4582347.530756386))"
relation,11283668,"('relation', 11283668)",0,0,0,0,0,0,1,0,0,0,0,0,"POLYGON ((430003.82417110447 4580883.32906657, 430005.2235586328 4580881.883282574, 430007.72408210713 4580879.283270112, 430015.6562125008 4580871.03496621, 430027.3145087381 4580858.931312332, 430024.4506556739 4580855.084062121, 430015.4611200725 4580843.035429108, 430011.4864602021 4580847.137456765, 429995.5712486636 4580863.556853371, 429979.38272973546 4580880.245396089, 429979.81327969267 4580880.663145451, 429993.58184660785 4580893.964608132, 430002.7311847625 4580884.461011514, 430003.82417110447 4580883.32906657), (430022.74442759814 4580856.799273357, 430023.5973771541 4580857.657061589, 430011.11068550334 4580870.579229923, 430010.6380039284 4580870.128576992, 430004.6855844513 4580876.403663234, 430006.07007275615 4580877.744842158, 430005.424786616 4580878.472760023, 430002.4873851869 4580875.669897771, 430012.7479745235 4580865.189633678, 430013.7352564598 4580866.101637933, 430022.0983875707 4580857.449476873, 430022.74442759814 4580856.799273357))"
relation,11775680,"('relation', 11775680)",0,0,0,0,0,0,0,1,0,0,0,0,"POLYGON ((430886.2811263633 4585050.572599116, 430883.32003800396 4585054.708949555, 430889.74972575565 4585059.321880887, 430885.87828103796 4585067.030956169, 430936.4744945417 4585117.410433763, 430959.0309997647 4585100.551984508, 430954.09600072575 4585087.020203536, 430953.92875498673 4585077.3733729785, 430957.8469320971 4585071.051752949, 430972.42951975 4585056.778671412, 430966.73023948475 4585049.871503041, 430911.75767902716 4585048.908211371, 430890.021566016 4585029.141580942, 430877.1669461263 4585043.176270296, 430886.2811263633 4585050.572599116), (430916.0154082314 4585062.402017371, 430920.77376490936 4585057.415809792, 430926.37434787134 4585061.859039333, 430928.0202164241 4585068.793753123, 430930.5707046051 4585068.924855748, 430930.84095353226 4585081.479665179, 430912.888441931 4585080.685043444, 430910.70047552104 4585079.129314563, 430909.3946675535 4585076.299434291, 430909.2880837023 4585073.013990874, 430909.4504465737 4585058.500940431, 430916.0154082314 4585062.402017371))"
relation,12006603,"('relation', 12006603)",0,0,0,0,0,0,1,0,0,0,0,0,"POLYGON ((432320.25644448574 4583288.091189632, 432283.88511771976 4583308.160905464, 432281.1070899003 4583309.685763291, 432278.31265586906 4583311.244084122, 432285.644345098 4583318.381267108, 432291.5417424188 4583324.121806999, 432302.9400901128 4583335.229110316, 432305.18420753593 4583332.932053121, 432307.2461840887 4583330.825447254, 432313.9918300051 4583325.35532017, 432337.5621181232 4583312.266889252, 432339.69959386264 4583311.081122503, 432337.69690284866 4583307.9022179535, 432339.34528176236 4583306.265804648, 432335.11668034346 4583300.176549729, 432332.58288064407 4583296.525187078, 432324.9165620596 4583285.7826646445, 432323.11756424373 4583286.510056604, 432320.25644448574 4583288.091189632))"
relation,12077275,"('relation', 12077275)",0,0,0,0,0,0,0,1,0,0,0,0,"POLYGON ((430804.0078106084 4583874.795358046, 430797.41396210325 4583881.109300663, 430788.8991067974 4583872.730280557, 430779.1497338381 4583862.8863870585, 430778.3225066686 4583862.050475366, 430769.8475966283 4583853.482345929, 430764.7281409176 4583858.372154765, 430763.25365107745 4583859.785217692, 430759.7909930873 4583863.093680752, 430758.3330104283 4583864.484381104, 430756.47688542784 4583866.200872948, 430752.7415789683 4583869.845033582, 430751.06786337844 4583871.40434197, 430750.2726404817 4583872.166943795, 430753.6891877285 4583876.27564872, 430755.6680724701 4583878.654949244, 430759.09297242144 4583882.763576751, 430774.49485074455 4583902.379460604, 430772.9889499776 4583904.0037770495, 430775.3429028091 4583906.268467969, 430783.9739091459 4583914.557538638, 430792.0122423805 4583906.320078744, 430796.3486119247 4583901.715344945, 430805.86886820884 4583891.964847919, 430814.26370838506 4583883.413126417, 430807.2795522703 4583877.750770786, 430805.8116528847 4583876.354730781, 430804.0078106084 4583874.795358046))"
relation,12202116,"('relation', 12202116)",0,0,0,0,0,0,0,0,0,0,1,0,"POLYGON ((428337.8478129937 4585598.161722322, 428364.2627420828 4585614.687947482, 428388.06691674166 4585597.120571375, 428370.6356420379 4585572.06705509, 428363.6785027577 4585564.108445705, 428337.8478129937 4585598.161722322))"
relation,12251647,"('relation', 12251647)",0,0,0,0,0,1,0,0,0,0,0,0,"POLYGON ((428335.0867579108 4586170.849007712, 428339.40260551794 4586183.030682877, 428344.8849978019 4586197.399205062, 428347.9719277581 4586196.880102959, 428350.9420921928 4586196.384364454, 428354.2459525366 4586195.829807914, 428356.01470381237 4586195.534718985, 428357.2578984256 4586195.3336583115, 428362.0050619923 4586194.531651514, 428364.0074557893 4586194.200942287, 428365.70946866897 4586193.9176194975, 428369.5890249908 4586193.268546427, 428367.02506659785 4586178.238241901, 428364.7538883557 4586164.926006964, 428363.16558742884 4586155.592993985, 428341.68306809606 4586159.3031613715, 428331.6977746281 4586161.123023911, 428335.0867579108 4586170.849007712))"
relation,12264887,"('relation', 12264887)",0,0,0,0,0,0,0,0,0,0,1,0,"POLYGON ((429252.5912685746 4586112.9445747435, 429247.4198795762 4586119.945606369, 429240.8746138655 4586127.459711289, 429239.51104118646 4586129.027463492, 429285.68328054645 4586161.507526144, 429305.8071513044 4586145.289282419, 429336.18814188126 4586120.821332908, 429344.00722339936 4586114.51620573, 429335.4987061616 4586108.414934603, 429310.27921198565 4586089.79730625, 429303.035506199 4586098.539503729, 429291.52980558574 4586112.41962414, 429287.70568739873 4586117.042525673, 429281.8494937721 4586124.094636304, 429275.7583720039 4586119.080106932, 429266.3143384141 4586111.322612589, 429259.9545099422 4586119.001431537, 429252.5912685746 4586112.9445747435))"
relation,12281616,"('relation', 12281616)",0,0,0,0,0,0,0,0,0,0,1,0,"MULTIPOLYGON (((432039.6078115038 4588838.810370308, 432040.609539798 4588840.510806165, 432053.4376355279 4588833.051189479, 432052.50367264263 4588831.450041444, 432098.6947151335 4588804.202472605, 432090.26946944767 4588771.694493937, 432088.7950688629 4588769.476653458, 432056.9150800734 4588792.403966308, 431980.29437911534 4588847.506634579, 431975.65253278695 4588854.023323099, 431974.4477310938 4588857.376644373, 431984.10457927233 4588871.575269115, 432039.6078115038 4588838.810370308)), ((431971.215180348 4588890.260662002, 431954.6527011164 4588860.394180788, 431844.6342309182 4588904.732012833, 431867.94359635323 4588954.6420968985, 431971.215180348 4588890.260662002)))"
relation,12285034,"('relation', 12285034)",0,0,0,0,0,1,0,0,0,0,0,0,"POLYGON ((428363.16558742884 4586155.592993985, 428364.7538883557 4586164.926006964, 428367.02506659785 4586178.238241901, 428369.5890249908 4586193.268546427, 428370.1564590424 4586196.560524289, 428413.829835478 4586188.955761851, 428409.81471472664 4586165.767984331, 428404.4677513706 4586166.764645242, 428401.29817013605 4586148.798024832, 428363.16558742884 4586155.592993985))"
relation,12357779,"('relation', 12357779)",0,0,0,0,0,0,0,0,1,0,0,0,"POLYGON ((429237.77983264363 4583211.253826523, 429257.316399952 4583225.641120093, 429264.79223671753 4583215.54215515, 429274.56202411815 4583202.345285343, 429276.8968862166 4583199.158149981, 429269.24936168885 4583193.392690956, 429261.54267997807 4583203.826992897, 429251.093731156 4583196.279137533, 429262.0426783466 4583181.405293213, 429267.677425149 4583185.669300531, 429273.47072715766 4583177.9183938205, 429251.28105031804 4583161.536238604, 429240.99521568 4583164.701131158, 429237.17088761146 4583160.907984272, 429227.43016864714 4583164.24521712, 429216.3052546516 4583164.531582228, 429208.8946785651 4583174.463414859, 429201.4181145162 4583184.484724192, 429237.77983264363 4583211.253826523), (429236.47316649155 4583194.745431587, 429238.082892679 4583192.642352774, 429240.16322053643 4583194.209746678, 429238.56185369805 4583196.312743357, 429236.47316649155 4583194.745431587))"
relation,12358981,"('relation', 12358981)",1,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((429551.8626334854 4586688.689649869, 429549.50817743666 4586689.756257815, 429547.6177094931 4586691.273570325, 429546.1531585448 4586692.764529541, 429545.2752256426 4586694.427423862, 429544.34669718024 4586696.901328797, 429544.19220633514 4586699.056812049, 429544.58928858966 4586701.218026595, 429545.1724930544 4586702.755661517, 429546.0479244101 4586704.26824462, 429546.8105170614 4586705.348910371, 429547.91568589915 4586706.426240051, 429549.30526646005 4586707.534109179, 429550.93391335255 4586708.306561053, 429552.7764520535 4586708.732737995, 429554.8256083088 4586708.923740833, 429554.12097926956 4586710.362886934, 429622.1734155145 4586740.28925529, 429624.5599770902 4586725.3436324615, 429628.61385591934 4586698.823590043, 429619.28383150126 4586697.51537568, 429615.51882709557 4586700.472088377, 429612.2647392353 4586702.691035416, 429606.4699966236 4586705.734119467, 429600.8207255214 4586707.410126, 429594.62132543337 4586708.369797019, 429587.97728289245 4586708.290120744, 429581.95507591066 4586706.849834004, 429576.5124575583 4586704.859864119, 429571.70251188916 4586701.764543891, 429567.3837009578 4586698.47569454, 429563.8005300324 4586694.358064667, 429562.35933520214 4586692.240323927, 429560.6795040803 4586690.502408355, 429558.7044937133 4586689.3447223455, 429556.60868980235 4586688.654538303, 429554.2505890061 4586688.488749132, 429551.8626334854 4586688.689649869))"
relation,12374950,"('relation', 12374950)",0,0,0,0,0,0,0,1,0,0,0,0,"MULTIPOLYGON (((432014.11698044813 4589024.091635289, 431983.5180942632 4588960.1822536625, 431959.1418717138 4588989.434729216, 431983.67527885095 4589026.609677225, 432014.11698044813 4589024.091635289)), ((431940.27447716234 4589034.1573427925, 431971.18890225294 4589031.279374411, 431952.4765494586 4588994.849084297, 431926.3165515552 4589027.149571967, 431932.40160612355 4589030.201098632, 431940.27447716234 4589034.1573427925)))"
relation,12411761,"('relation', 12411761)",0,0,0,0,1,0,0,0,0,0,0,0,"POLYGON ((428151.0944342102 4585678.789265777, 428161.82005440234 4585711.914104041, 428181.6676127529 4585705.021991254, 428170.1841462277 4585672.160017059, 428151.0944342102 4585678.789265777))"
relation,12415348,"('relation', 12415348)",0,1,0,0,0,0,0,0,0,0,0,0,"POLYGON ((429406.86442659807 4585823.682040183, 429404.4609399028 4585826.6033627195, 429402.9742000704 4585828.405445302, 429400.537615339 4585831.360401046, 429388.6768344979 4585845.743445486, 429392.06345272897 4585848.508349718, 429402.7964081465 4585857.297114328, 429417.44096726016 4585839.567151488, 429420.9840123237 4585835.235744287, 429418.81048568076 4585833.458262117, 429406.86442659807 4585823.682040183))"
relation,12421741,"('relation', 12421741)",1,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((429390.04061364144 4585789.371449695, 429351.890171135 4585834.844077956, 429357.79579711455 4585838.816804511, 429360.46213027474 4585834.571646216, 429369.9720719898 4585842.206489756, 429398.2982401144 4585810.841750112, 429398.72832387773 4585811.237261092, 429399.6334482096 4585810.639973012, 429393.91031057393 4585797.960701839, 429391.09132980346 4585791.703924626, 429390.04061364144 4585789.371449695))"
relation,12427705,"('relation', 12427705)",0,0,0,0,0,0,0,0,0,0,1,0,"POLYGON ((429843.11642199336 4586366.626759713, 429825.8652146916 4586364.595669878, 429825.0771519662 4586409.1373173185, 429824.6039699797 4586415.492804683, 429823.31391858077 4586421.20114016, 429821.30789514096 4586428.048923483, 429977.56269751536 4586513.804276847, 430042.28441776143 4586454.221433183, 429971.18445273046 4586379.753309237, 429938.86277173547 4586376.502167993, 429934.7967028145 4586414.84676908, 429923.265732642 4586414.969547437, 429911.7265141467 4586415.103527041, 429903.2621421736 4586415.196631142, 429899.39119645185 4586414.146044736, 429887.7952791806 4586411.01633977, 429875.59600779705 4586407.714853509, 429863.54756095266 4586404.456337382, 429863.7625456318 4586401.634099784, 429852.14095808566 4586400.170145142, 429841.6071361258 4586398.8511026185, 429843.11642199336 4586366.626759713))"
relation,12439060,"('relation', 12439060)",0,0,0,0,0,0,1,0,0,0,0,0,"POLYGON ((429831.1435687243 4585830.83617287, 429827.41120020475 4585828.596258598, 429813.3628601039 4585851.893271433, 429817.9106473223 4585854.624903164, 429831.9589962814 4585831.327899174, 429831.1435687243 4585830.83617287))"
relation,12540091,"('relation', 12540091)",0,0,0,0,1,0,0,0,0,0,0,0,"POLYGON ((426234.06073192577 4581611.145372516, 426231.4322048938 4581619.088575958, 426241.2252687764 4581622.453023827, 426237.7982110431 4581624.242184019, 426234.8158933474 4581626.182260548, 426231.99436793034 4581629.13107516, 426229.02200245566 4581632.869740183, 426227.0143687073 4581636.909468712, 426226.0224222694 4581640.505839561, 426225.45905667776 4581644.3088042345, 426225.6646024904 4581648.070631428, 426226.10935107496 4581651.508036014, 426227.17103468004 4581654.761511402, 426228.80897580617 4581657.942502066, 426230.6193401848 4581660.810853459, 426232.75331103854 4581663.431644663, 426235.8218348232 4581665.854171586, 426239.1734006182 4581668.15168545, 426277.38986717357 4581681.397255768, 426281.95630242594 4581682.283449808, 426285.7640014959 4581682.566699962, 426289.67158916953 4581681.982901445, 426293.6014383376 4581681.1213034345, 426297.31604333536 4581679.651231563, 426300.0015231157 4581678.125010866, 426302.3395580504 4581676.147101708, 426304.8825639818 4581673.76740047, 426306.6652502565 4581671.450947741, 426308.13416310056 4581668.704669304, 426309.3230801781 4581666.383152923, 426310.2478272107 4581663.575791013, 426310.7888540138 4581660.861155556, 426311.02898381295 4581658.160683136, 426310.9795198471 4581654.941314497, 426310.4991081413 4581651.282208192, 426309.41181963496 4581647.151844421, 426307.9603406015 4581645.034828601, 426308.200457089 4581643.977601109, 426316.03959634027 4581646.80686975, 426318.61091612926 4581638.986413316, 426234.06073192577 4581611.145372516), (426303.03237994574 4581666.158452556, 426301.2778263421 4581668.77440119, 426299.598983561 4581670.612369776, 426297.41393667605 4581672.832989809, 426294.5711701703 4581674.516253407, 426291.8306658385 4581675.565606535, 426289.1520841713 4581676.125798501, 426286.59485776507 4581676.285048676, 426284.16892876104 4581676.19869787, 426281.50470207375 4581675.703960969, 426242.4329795552 4581663.055533596, 426240.0170991737 4581661.49239506, 426237.8755616812 4581659.771022478, 426235.62690540927 4581657.384560464, 426233.95552354516 4581655.025531387, 426232.62921655306 4581652.063427239, 426231.6807520663 4581648.431296205, 426231.3331805775 4581645.503640426, 426231.5141865058 4581642.748251631, 426232.15077806625 4581640.387933121, 426233.3908597855 4581637.344187527, 426235.432735461 4581634.203455913, 426237.74669919955 4581631.504075507, 426239.8363762951 4581629.772940635, 426242.58107136615 4581628.3127142135, 426244.7872462617 4581627.346502533, 426247.95860275405 4581626.7257639775, 426251.6691593364 4581626.499247296, 426255.2583620222 4581626.673675811, 426293.8861958387 4581639.237866709, 426298.0403324699 4581642.337763415, 426300.66421963135 4581644.620500863, 426303.0097956276 4581648.316151558, 426304.1735883183 4581651.746247004, 426304.97693639656 4581655.091184418, 426305.08153944835 4581658.798524559, 426304.6946328299 4581661.866889207, 426304.2050247149 4581663.881512839, 426303.03237994574 4581666.158452556))"
relation,12683457,"('relation', 12683457)",0,0,1,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((428886.17264603445 4583001.421316814, 428883.20968413004 4582998.530335623, 428883.70431393705 4583003.777169515, 428886.17264603445 4583001.421316814)), ((428884.09360313223 4583011.067978718, 428884.24617603945 4583014.68603909, 428884.4942283124 4583019.513382473, 428884.5670264952 4583020.967152849, 428886.71046878176 4583022.989048485, 428888.1460201631 4583024.440541993, 428889.5100157266 4583022.861635686, 428892.9956315733 4583026.191605723, 428891.55487197795 4583027.615823863, 428893.17520852777 4583029.154327695, 428896.39872407296 4583032.187093088, 428898.74246733094 4583034.173716996, 428901.185823183 4583031.829217295, 428903.66229280276 4583029.451084601, 428906.11401163175 4583027.10650456, 428908.8701404487 4583024.259305248, 428901.9558025594 4583017.432249255, 428900.4756380712 4583019.101116998, 428896.91358545516 4583015.6497614365, 428898.5693055668 4583013.979169599, 428894.29619828635 4583009.635457384, 428890.0654299164 4583005.346846627, 428888.2504139958 4583003.565990113, 428887.32080717955 4583002.553646656, 428883.867577741 4583005.92953681, 428884.09360313223 4583011.067978718), (428894.0984708927 4583017.598206252, 428896.86761987954 4583020.3356532, 428896.16321796225 4583020.120509498, 428895.51820642565 4583019.993606339, 428894.91728257923 4583020.099432156, 428894.31821158086 4583020.39398981, 428893.962228409 4583020.7527786745, 428893.7908145303 4583021.176373213, 428893.76293392305 4583021.742896857, 428893.84351255174 4583022.286149839, 428891.4658890455 4583020.255448303, 428894.0984708927 4583017.598206252), (428895.6793836417 4583024.488714646, 428895.5576601821 4583024.012483207, 428898.05899214273 4583021.611898689, 428898.4869759988 4583021.77424138, 428900.343565887 4583023.532486363, 428897.64388780895 4583026.168178961, 428895.6793836417 4583024.488714646)))"
relation,12789606,"('relation', 12789606)",0,0,0,0,0,0,0,0,0,0,1,0,"POLYGON ((431428.85525011836 4581594.15491335, 431415.66828059737 4581575.615858863, 431412.19449303276 4581570.830110735, 431409.0707881587 4581571.226071656, 431406.7060413903 4581576.711048226, 431410.6938979158 4581578.383135591, 431409.5404743975 4581581.092041021, 431405.54425764835 4581579.420033451, 431401.911033973 4581587.825961048, 431400.78175362013 4581590.43471399, 431406.53051619267 4581596.153764441, 431406.76684218633 4581596.384686765, 431409.43346495833 4581593.639251331, 431412.2537037543 4581596.521497488, 431409.594706811 4581599.189139904, 431410.8611054955 4581600.465080824, 431416.82077820203 4581606.381993726, 431428.85525011836 4581594.15491335), (431417.81260804954 4581591.0173931755, 431416.6785494167 4581592.238335088, 431416.5184219036 4581592.106616708, 431416.553819237 4581591.429009088, 431416.42398500716 4581590.963919108, 431416.25328944525 4581590.599141339, 431416.00755140296 4581590.257279499, 431415.75418747903 4581589.993209653, 431415.4259912259 4581589.7742594145, 431415.047941772 4581589.589089538, 431414.67083801224 4581589.503836195, 431414.2021791304 4581589.463860768, 431413.8177647564 4581589.48970496, 431410.5255021154 4581586.2122242935, 431412.50754535856 4581583.5842984235, 431417.81260804954 4581591.0173931755))"
relation,13064416,"('relation', 13064416)",0,0,1,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((432374.66918428923 4581512.465278941, 432368.03898719023 4581510.784018135, 432366.9028531411 4581513.592526827, 432360.93259020324 4581511.838496313, 432352.5740119826 4581539.995496833, 432349.0262371057 4581538.862824071, 432347.7307975356 4581543.415962691, 432351.22612162604 4581544.304862893, 432346.78304631216 4581559.235195599, 432359.938910434 4581563.053873359, 432365.69438925217 4581543.592460942, 432374.66918428923 4581512.465278941)), ((432351.5335685047 4581506.474761635, 432345.7559209334 4581504.75225367, 432343.26896518364 4581513.346832721, 432331.3120525381 4581554.649862084, 432337.27361579996 4581556.370640559, 432351.5335685047 4581506.474761635)))"
relation,13067726,"('relation', 13067726)",0,0,0,0,0,0,1,0,0,0,0,0,"POLYGON ((431822.3746698762 4584001.955760889, 431828.2495480257 4584008.873040862, 431839.1843053027 4584021.382943698, 431840.07136301073 4584022.373850526, 431849.05727602635 4584032.992421943, 431880.0357219344 4584001.768347564, 431880.6484102834 4584001.140823435, 431877.0089769648 4583997.255755326, 431837.4707221361 4583952.128343927, 431839.04643303354 4583950.792270756, 431836.56933324214 4583947.840023604, 431832.2847903463 4583950.911438986, 431822.7853988211 4583957.684797164, 431799.8900951919 4583973.777498588, 431816.7825101086 4583994.880383207, 431820.57421415986 4583999.840965244, 431822.3746698762 4584001.955760889), (431855.2469011864 4584012.071895242, 431835.1330069397 4583987.957067302, 431818.4318390488 4583967.629540136, 431823.3811909198 4583964.141050709, 431844.36093584413 4583989.646657236, 431859.7595022213 4584008.365483472, 431855.2469011864 4584012.071895242))"
relation,13627483,"('relation', 13627483)",0,0,0,0,0,0,0,0,0,0,1,0,"POLYGON ((428129.54538816644 4585654.05477099, 428128.9790029397 4585654.249147077, 428131.30840232346 4585660.74348233, 428135.36424889654 4585659.304225625, 428139.1206574149 4585669.792580361, 428151.19659729145 4585665.5090484675, 428153.3201210965 4585671.472489765, 428159.7912646958 4585669.187645379, 428158.10606299026 4585664.441182322, 428174.1547497729 4585658.76368466, 428171.80757314694 4585652.158482824, 428166.4107957686 4585654.066252316, 428164.2873883999 4585648.113909329, 428158.6324318638 4585650.113071451, 428156.5177044021 4585644.193953481, 428151.0626478596 4585646.124518929, 428148.8958986411 4585640.017168329, 428143.84101869876 4585625.855501505, 428132.530973807 4585629.842759806, 428122.22902422596 4585633.509139179, 428123.21762007737 4585636.275073658, 428129.54538816644 4585654.05477099), (428139.58077715 4585650.4798723, 428135.6332319449 4585651.88474199, 428134.75570616435 4585649.361969212, 428138.7035833227 4585647.990404819, 428139.58077715 4585650.4798723), (428155.7627307797 4585658.2245526025, 428153.2559451074 4585659.115474145, 428151.2102741003 4585653.417732262, 428153.6753879516 4585652.538326777, 428155.7627307797 4585658.2245526025))"
relation,13957810,"('relation', 13957810)",0,0,0,0,0,0,1,0,0,0,0,0,"POLYGON ((433422.59386639675 4584804.765030417, 433462.1254332936 4584842.573049555, 433482.1737300053 4584842.211149071, 433494.7597084186 4584829.293954538, 433506.63360278984 4584817.105007271, 433508.8953672606 4584795.811231923, 433508.0892531981 4584794.497401069, 433492.7690596843 4584770.01208944, 433489.03648612316 4584764.039758853, 433474.9633220948 4584741.563738764, 433440.6832080697 4584686.78666369, 433440.8050024149 4584686.396945217, 433440.1138569283 4584686.680870411, 433370.8850812155 4584735.326326596, 433378.7934689624 4584745.457032845, 433387.21226876474 4584755.649667506, 433422.59386639675 4584804.765030417))"
relation,13987956,"('relation', 13987956)",0,0,1,0,0,0,0,0,0,0,0,0,"POLYGON ((429378.8580284599 4583070.346341266, 429376.18891947356 4583069.273177505, 429371.7824178534 4583067.506369543, 429370.2418605837 4583070.707931742, 429368.0157074874 4583069.619348475, 429369.4235910229 4583066.530108841, 429366.68749307527 4583065.446498866, 429363.7834417843 4583064.286807416, 429359.11669948313 4583062.411515816, 429345.12514241465 4583056.818882964, 429343.3286853283 4583056.070306066, 429330.3528572378 4583050.900806596, 429329.8711145157 4583052.08241715, 429330.23437484924 4583052.467475131, 429326.12459374865 4583054.550514528, 429324.26513790153 4583055.057187631, 429323.97503860417 4583055.315385723, 429321.7396840751 4583057.5688868845, 429318.6760495567 4583060.618779497, 429326.0349797206 4583066.78681309, 429327.41653834644 4583065.285540176, 429329.37612930697 4583063.045834364, 429331.24336364504 4583064.193422545, 429339.7116513372 4583069.240353168, 429341.6037449716 4583070.365495583, 429345.4972566346 4583072.681332933, 429350.1396538939 4583075.489498909, 429352.4102055625 4583076.844113844, 429353.89864657493 4583077.728932366, 429356.6654518452 4583079.389590063, 429357.64091748645 4583079.968530825, 429359.4573349685 4583081.050004205, 429361.12197780854 4583081.999723189, 429361.844206098 4583080.615916637, 429366.4473064641 4583082.824918168, 429365.5039127897 4583084.677203986, 429368.161711739 4583086.305620278, 429370.61725268 4583087.7694660155, 429373.28308425203 4583089.364497037, 429373.92193354515 4583088.003710616, 429377.4932610381 4583080.430000868, 429381.16263969505 4583072.622175713, 429381.69498054235 4583071.484487041, 429378.8580284599 4583070.346341266), (429352.9091868629 4583063.71558939, 429355.7558049541 4583064.98686596, 429352.3251992989 4583072.414875915, 429349.46251377254 4583071.210375011, 429352.9091868629 4583063.71558939))"
relation,13998027,"('relation', 13998027)",0,0,0,0,0,0,0,1,0,0,0,0,"POLYGON ((432810.48132785596 4589115.42881139, 432820.83949676424 4589116.3207041, 432835.038041373 4589116.077740382, 432851.7450741 4589113.402170483, 432870.29889723024 4589107.200968287, 432887.1620121576 4589097.9400032675, 432895.2437633923 4589091.169920636, 432904.30494064756 4589058.520968649, 432910.4258807506 4589030.384894174, 432913.3594962493 4589014.347270043, 432916.294053015 4588998.409565258, 432910.3697057096 4589001.828725281, 432901.4042040486 4589006.997067937, 432883.3487634263 4589019.222438067, 432866.85194922134 4589032.86565637, 432853.9846315045 4589046.042187457, 432845.239579958 4589038.062703348, 432842.4341760605 4589035.512888447, 432833.749056392 4589044.77568816, 432824.2536485229 4589056.732934027, 432815.11281169846 4589070.885275371, 432808.5987754749 4589082.748218532, 432799.39142206317 4589101.420087274, 432794.859712763 4589113.553292823, 432810.48132785596 4589115.42881139), (432878.877047344 4589040.53713785, 432895.3414850761 4589027.005276586, 432907.2670702066 4589018.556299551, 432904.41524632275 4589034.404417934, 432895.38873333484 4589041.094434626, 432886.61539258226 4589048.9590214435, 432876.9957560396 4589058.341473656, 432868.1515426958 4589050.473912407, 432878.877047344 4589040.53713785))"
