Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NACIONALITAT_G,SEXE
2024-01-01,6,Gràcia,31,la Vila de Gràcia,126,6047,95,3,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,126,6047,..,4,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,126,6048,491,1,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,126,6048,432,1,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,126,6048,101,2,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,126,6048,111,2,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,126,6048,147,3,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,126,6048,132,3,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,127,6049,442,1,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,127,6049,339,1,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,127,6049,96,2,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,127,6049,67,2,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,127,6049,120,3,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,127,6049,92,3,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,127,6050,483,1,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,127,6050,418,1,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,127,6050,89,2,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,127,6050,100,2,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,127,6050,129,3,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,127,6050,112,3,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,127,6051,512,1,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,127,6051,393,1,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,127,6051,78,2,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,127,6051,67,2,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,127,6051,93,3,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,127,6051,75,3,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,127,6051,..,4,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,128,6052,575,1,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,128,6052,503,1,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,128,6052,105,2,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,128,6052,88,2,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,128,6052,109,3,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,128,6052,93,3,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,128,6052,..,4,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,128,6053,586,1,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,128,6053,504,1,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,128,6053,121,2,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,128,6053,108,2,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,128,6053,132,3,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,128,6053,112,3,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,128,6054,589,1,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,128,6054,540,1,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,128,6054,115,2,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,128,6054,106,2,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,128,6054,110,3,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,128,6054,104,3,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,129,6055,567,1,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,129,6055,466,1,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,129,6055,96,2,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,129,6055,52,2,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,129,6055,108,3,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,129,6055,88,3,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,129,6056,596,1,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,129,6056,507,1,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,129,6056,147,2,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,129,6056,95,2,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,129,6056,142,3,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,129,6056,149,3,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,129,6057,617,1,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,129,6057,475,1,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,129,6057,106,2,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,129,6057,105,2,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,129,6057,144,3,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,129,6057,129,3,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,129,6057,..,4,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,129,6058,697,1,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,129,6058,529,1,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,129,6058,126,2,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,129,6058,101,2,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,129,6058,157,3,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,129,6058,127,3,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,129,6059,617,1,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,129,6059,503,1,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,129,6059,94,2,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,129,6059,82,2,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,129,6059,98,3,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,129,6059,112,3,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,130,6060,692,1,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,130,6060,599,1,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,130,6060,99,2,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,130,6060,99,2,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,130,6060,134,3,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,130,6060,123,3,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,130,6060,..,4,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,130,6060,..,4,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,130,6061,533,1,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,130,6061,469,1,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,130,6061,57,2,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,130,6061,71,2,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,130,6061,137,3,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,130,6061,96,3,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,130,6062,532,1,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,130,6062,429,1,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,130,6062,74,2,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,130,6062,42,2,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,130,6062,77,3,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,130,6062,77,3,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,130,6063,610,1,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,130,6063,494,1,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,130,6063,88,2,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,130,6063,79,2,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,130,6063,114,3,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,130,6063,99,3,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,130,6063,..,4,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,130,6063,..,4,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6064,826,1,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6064,692,1,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6064,69,2,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6064,81,2,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6064,135,3,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6064,112,3,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6065,514,1,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6065,409,1,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6065,43,2,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6065,48,2,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6065,72,3,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6065,50,3,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6066,433,1,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6066,312,1,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6066,62,2,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6066,64,2,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6066,61,3,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6066,54,3,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6067,736,1,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6067,611,1,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6067,103,2,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6067,106,2,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6067,141,3,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6067,139,3,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6068,683,1,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6068,535,1,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6068,66,2,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6068,98,2,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6068,119,3,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6068,91,3,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6068,..,4,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6069,453,1,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6069,341,1,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6069,60,2,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6069,64,2,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6069,92,3,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6069,89,3,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6070,808,1,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6070,609,1,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6070,108,2,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6070,99,2,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6070,166,3,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6070,125,3,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6071,466,1,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6071,389,1,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6071,36,2,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6071,32,2,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6071,86,3,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6071,70,3,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6071,..,4,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6072,730,1,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6072,618,1,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6072,66,2,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6072,68,2,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6072,101,3,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6072,62,3,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6073,572,1,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6073,481,1,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6073,66,2,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6073,46,2,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6073,82,3,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6073,75,3,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6074,467,1,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6074,400,1,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6074,50,2,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6074,49,2,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6074,106,3,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6074,98,3,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6075,506,1,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6075,421,1,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6075,28,2,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6075,34,2,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6075,44,3,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6075,57,3,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6076,554,1,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6076,505,1,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6076,40,2,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6076,33,2,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6076,94,3,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6076,68,3,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6077,496,1,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6077,397,1,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6077,57,2,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6077,47,2,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6077,102,3,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6077,85,3,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6078,514,1,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6078,446,1,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6078,71,2,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6078,65,2,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6078,106,3,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6078,91,3,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6079,513,1,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6079,413,1,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6079,53,2,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6079,46,2,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6079,69,3,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6079,59,3,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6080,504,1,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6080,446,1,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6080,41,2,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6080,30,2,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6080,80,3,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6080,75,3,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6080,..,4,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6081,548,1,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6081,477,1,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6081,67,2,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6081,57,2,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6081,104,3,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6081,79,3,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6082,1039,1,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6082,841,1,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6082,153,2,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6082,151,2,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6082,618,3,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6082,823,3,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6082,..,4,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6082,..,4,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6083,767,1,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6083,672,1,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6083,53,2,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6083,50,2,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6083,73,3,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6083,59,3,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6084,651,1,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6084,538,1,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6084,59,2,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6084,42,2,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6084,83,3,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6084,84,3,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6084,..,4,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6084,..,4,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6085,580,1,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6085,485,1,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6085,65,2,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6085,61,2,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6085,88,3,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6085,55,3,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6086,460,1,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6086,394,1,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6086,31,2,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6086,33,2,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6086,48,3,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6086,33,3,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6087,877,1,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6087,745,1,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6087,34,2,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6087,40,2,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6087,65,3,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6087,55,3,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6088,601,1,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6088,466,1,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6088,44,2,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6088,42,2,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6088,73,3,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6088,56,3,2
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7001,763,1,1
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7001,597,1,2
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7001,32,2,1
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7001,35,2,2
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7001,73,3,1
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7001,62,3,2
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7002,537,1,1
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7002,426,1,2
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7002,40,2,1
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7002,21,2,2
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7002,54,3,1
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7002,48,3,2
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7003,577,1,1
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7003,469,1,2
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7003,53,2,1
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7003,53,2,2
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7003,121,3,1
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7003,113,3,2
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7003,..,4,1
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7004,626,1,1
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7004,514,1,2
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7004,68,2,1
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7004,58,2,2
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7004,172,3,1
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7004,143,3,2
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7005,626,1,1
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7005,533,1,2
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7005,39,2,1
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7005,45,2,2
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7005,107,3,1
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7005,91,3,2
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7006,425,1,1
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7006,367,1,2
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7006,21,2,1
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7006,26,2,2
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7006,42,3,1
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7006,41,3,2
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7007,658,1,1
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7007,476,1,2
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7007,30,2,1
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7007,46,2,2
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7007,101,3,1
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7007,102,3,2
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7007,..,4,1
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7008,624,1,1
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7008,550,1,2
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7008,33,2,1
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7008,26,2,2
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7008,91,3,1
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7008,69,3,2
