"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Seccio_Censal","Tipus_Vehicle","Index_Motoritzacio"
2023,"05","Sarrià-St. Gervasi","24","les Tres Torres","029","Ciclomotors",29.52
2023,"05","Sarrià-St. Gervasi","24","les Tres Torres","029","Furgonetes",16.87
2023,"05","Sarrià-St. Gervasi","24","les Tres Torres","029","Camions",7.83
2023,"05","Sarrià-St. Gervasi","24","les Tres Torres","029","Resta de vehicles",11.45
2023,"05","Sarrià-St. Gervasi","24","les Tres Torres","030","Turismes",468.89
2023,"05","Sarrià-St. Gervasi","24","les Tres Torres","030","Motos",321.27
2023,"05","Sarrià-St. Gervasi","24","les Tres Torres","030","Ciclomotors",31.11
2023,"05","Sarrià-St. Gervasi","24","les Tres Torres","030","Furgonetes",16.64
2023,"05","Sarrià-St. Gervasi","24","les Tres Torres","030","Camions",4.34
2023,"05","Sarrià-St. Gervasi","24","les Tres Torres","030","Resta de vehicles",3.62
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","031","Turismes",532.43
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","031","Motos",517.66
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","031","Ciclomotors",21.19
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","031","Furgonetes",19.91
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","031","Camions",7.71
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","031","Resta de vehicles",14.13
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","032","Turismes",441.48
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","032","Motos",247.69
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","032","Ciclomotors",23.95
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","032","Furgonetes",20.14
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","032","Camions",7.08
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","032","Resta de vehicles",4.9
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","033","Turismes",423.05
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","033","Motos",273.98
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","033","Ciclomotors",28.3
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","033","Furgonetes",20.01
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","033","Camions",7.59
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","033","Resta de vehicles",6.9
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","034","Turismes",312.29
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","034","Motos",224.4
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","034","Ciclomotors",29.01
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","034","Furgonetes",17.92
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","034","Camions",5.97
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","034","Resta de vehicles",3.41
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","035","Turismes",479.01
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","035","Motos",301.53
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","035","Ciclomotors",27.67
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","035","Furgonetes",18.13
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","035","Camions",4.77
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","035","Resta de vehicles",9.54
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","036","Turismes",370.7
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","036","Motos",263.66
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","036","Ciclomotors",23.1
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","036","Furgonetes",11.27
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","036","Camions",5.07
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","036","Resta de vehicles",11.27
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","037","Turismes",303.44
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","037","Motos",232.64
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","037","Ciclomotors",32.37
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","037","Furgonetes",14.16
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","037","Camions",7.42
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","037","Resta de vehicles",6.74
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","038","Turismes",349.39
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","038","Motos",250.9
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","038","Ciclomotors",33.79
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","038","Furgonetes",7.91
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","038","Camions",1.44
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","038","Resta de vehicles",4.31
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","039","Turismes",392.86
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","039","Motos",246.1
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","039","Ciclomotors",31.17
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","039","Furgonetes",20.78
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","039","Camions",4.55
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","039","Resta de vehicles",10.39
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","040","Turismes",297.35
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","040","Motos",230.82
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","040","Ciclomotors",22.4
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","040","Furgonetes",27.16
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","040","Camions",1.36
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","040","Resta de vehicles",5.43
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","041","Turismes",239.48
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","041","Motos",187.09
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","041","Ciclomotors",21.98
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","041","Furgonetes",20.58
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","041","Camions",2.34
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","041","Resta de vehicles",2.34
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","042","Turismes",319.02
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","042","Motos",216.26
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","042","Ciclomotors",20.71
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","042","Furgonetes",6.13
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","042","Resta de vehicles",0.77
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","043","Turismes",300.94
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","043","Motos",241.96
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","043","Ciclomotors",19.44
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","043","Furgonetes",18.77
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","043","Camions",7.37
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","043","Resta de vehicles",2.68
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","044","Turismes",307.22
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","044","Motos",249.62
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","044","Ciclomotors",26.88
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","044","Furgonetes",14.59
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","044","Camions",5.38
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","044","Resta de vehicles",5.38
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","045","Turismes",479.67
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","045","Motos",246.4
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","045","Ciclomotors",26.89
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","045","Furgonetes",16.26
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","045","Camions",3.13
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","045","Resta de vehicles",5.63
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","046","Turismes",491.27
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","046","Motos",304.54
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","046","Ciclomotors",34.9
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","046","Furgonetes",12.22
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","046","Camions",6.11
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","046","Resta de vehicles",8.73
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","047","Turismes",422.07
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","047","Motos",275.48
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","047","Ciclomotors",25.27
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","047","Furgonetes",12.64
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","047","Camions",5.9
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","047","Resta de vehicles",11.79
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","048","Turismes",405.8
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","048","Motos",318.84
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","048","Ciclomotors",30.6
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","048","Furgonetes",19.32
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","048","Camions",3.22
2023,"05","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","048","Resta de vehicles",9.66
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","049","Turismes",463.28
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","049","Motos",316.42
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","049","Ciclomotors",23.28
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","049","Furgonetes",23.88
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","049","Camions",13.73
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","049","Resta de vehicles",9.55
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","050","Turismes",405.37
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","050","Motos",251.53
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","050","Ciclomotors",24.42
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","050","Furgonetes",20.76
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","050","Camions",9.77
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","050","Resta de vehicles",6.72
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","051","Turismes",413.44
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","051","Motos",273.61
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","051","Ciclomotors",18.77
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","051","Furgonetes",22.4
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","051","Camions",7.26
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","051","Resta de vehicles",12.11
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","052","Turismes",420.25
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","052","Motos",280.86
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","052","Ciclomotors",27.74
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","052","Furgonetes",18.72
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","052","Camions",2.08
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","052","Resta de vehicles",6.24
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","053","Turismes",513.03
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","053","Motos",301.27
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","053","Ciclomotors",28.72
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","053","Furgonetes",50.1
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","053","Camions",6.01
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","053","Resta de vehicles",11.36
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","054","Turismes",545.54
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","054","Motos",337.21
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","054","Ciclomotors",44.57
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","054","Furgonetes",23.26
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","054","Camions",10.66
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","054","Resta de vehicles",6.78
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","055","Turismes",565.53
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","055","Motos",447.29
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","055","Ciclomotors",27.78
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","055","Furgonetes",33.48
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","055","Camions",17.81
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","055","Resta de vehicles",19.94
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","056","Turismes",419.06
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","056","Motos",254.72
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","056","Ciclomotors",25.47
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","056","Furgonetes",12.33
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","056","Camions",4.93
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","056","Resta de vehicles",5.75
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","057","Turismes",521.16
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","057","Motos",281.14
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","057","Ciclomotors",23.58
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","057","Furgonetes",15.11
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","057","Camions",10.28
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","057","Resta de vehicles",16.32
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","058","Turismes",430.3
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","058","Motos",303.63
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","058","Ciclomotors",26.1
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","058","Furgonetes",17.82
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","058","Camions",26.73
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","058","Resta de vehicles",11.46
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","059","Turismes",519.13
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","059","Motos",262.53
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","059","Ciclomotors",32.32
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","059","Furgonetes",66.62
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","059","Camions",33.64
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","059","Resta de vehicles",43.54
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","060","Turismes",408.3
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","060","Motos",320.93
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","060","Ciclomotors",25.95
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","060","Furgonetes",19.9
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","060","Camions",5.19
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","060","Resta de vehicles",14.71
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","061","Turismes",361.55
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","061","Motos",263.71
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","061","Ciclomotors",34
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","061","Furgonetes",36.78
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","061","Camions",20.12
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","061","Resta de vehicles",17.35
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","062","Turismes",327.38
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","062","Motos",214.15
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","062","Ciclomotors",25.85
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","062","Furgonetes",12.31
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","062","Camions",5.54
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","062","Resta de vehicles",4.31
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","063","Turismes",350.29
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","063","Motos",232.68
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","063","Ciclomotors",22.89
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","063","Furgonetes",20.34
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","063","Camions",7.63
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","063","Resta de vehicles",4.45
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","064","Turismes",316.18
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","064","Motos",216.91
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","064","Ciclomotors",20.22
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","064","Furgonetes",16.54
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","064","Camions",3.68
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","064","Resta de vehicles",1.84
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","065","Turismes",415.65
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","065","Motos",222.42
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","065","Ciclomotors",25.1
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","065","Furgonetes",42.03
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","065","Camions",16.35
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","065","Resta de vehicles",70.64
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","066","Turismes",388.05
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","066","Motos",242.81
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","066","Ciclomotors",28.74
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","066","Furgonetes",33.28
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","066","Camions",24.21
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","066","Resta de vehicles",16.64
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","067","Turismes",787.09
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","067","Motos",327.15
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","067","Ciclomotors",23.74
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","067","Furgonetes",90.5
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","067","Camions",40.8
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","067","Resta de vehicles",66.77
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","068","Turismes",534.94
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","068","Motos",283.35
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","068","Ciclomotors",62.9
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","068","Furgonetes",31.77
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","068","Camions",25.41
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","068","Resta de vehicles",15.88
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","069","Turismes",344.27
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","069","Motos",215.31
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","069","Ciclomotors",28.21
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","069","Furgonetes",24.18
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","069","Camions",10.36
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","069","Resta de vehicles",10.94
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","070","Turismes",294
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","070","Motos",232.61
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","070","Ciclomotors",37.52
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","070","Furgonetes",23.19
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","070","Camions",2.05
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","070","Resta de vehicles",4.09
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","071","Turismes",341.07
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","071","Motos",221.58
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","071","Ciclomotors",19.72
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","071","Furgonetes",22.04
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","071","Camions",11.02
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","071","Resta de vehicles",12.18
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","072","Turismes",343.29
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","072","Motos",213.83
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","072","Ciclomotors",25.19
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","072","Furgonetes",13.47
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","072","Camions",2.93
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","072","Resta de vehicles",3.51
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","073","Turismes",424.53
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","073","Motos",257.23
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","073","Ciclomotors",25.79
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","073","Furgonetes",23.9
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","073","Camions",5.66
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","073","Resta de vehicles",5.66
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","074","Turismes",412.23
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","074","Motos",240.92
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","074","Ciclomotors",16.34
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","074","Furgonetes",19.98
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","074","Camions",4.84
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","074","Resta de vehicles",3.63
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","075","Turismes",376.97
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","075","Motos",296.03
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","075","Ciclomotors",20.1
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","075","Furgonetes",36.94
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","075","Camions",14.12
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","075","Resta de vehicles",14.67
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","076","Turismes",352.11
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","076","Motos",264.79
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","076","Ciclomotors",21.83
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","076","Furgonetes",14.79
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","076","Camions",6.34
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","076","Resta de vehicles",5.63
2023,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","077","Turismes",329.82
