station_id,name,neighborhood,explanatory_score_0_100,explanatory_score_percentile,bikes_ratio_capacity_mean,target_percentile_0_100,structural_gap_score,score_interpretation,pred__xgboost,prediction_percentile_0_100,predictive_gap,predictive_interpretation
356,"C/ CAMÈLIES, 73",el Baix Guinardó,42.89,33.24,0.2133417101617372,30.76,2.48,Sobrevalorada por score,0.18381134,21.73,0.02953,Infrapredicha por modelo
210,"C/ VILARDELL, 18",Hostafrancs,50.35,50.46,0.2886609558160505,47.7,2.76,Sobrevalorada por score,0.4425484,72.56,-0.153887,Sobrepredicha por modelo
468,"C/ NOU BARRIS, 23",les Roquetes,25.8,6.45,0.1018727295502943,3.68,2.77,Sobrevalorada por score,0.14598341,7.0,-0.044111,Sobrepredicha por modelo
418,Time Out Market PG. LLUíS COMPANYS,"Sant Pere, Santa Caterina i la Ribera",58.25,67.96,0.385401720104702,65.01,2.95,Sobrevalorada por score,0.3565747,60.59,0.028827,Infrapredicha por modelo
263,"PG. TORRAS I BAGES, 29",Sant Andreu,47.93,45.86,0.2587476045541652,42.91,2.95,Sobrevalorada por score,0.38388357,65.01,-0.125136,Sobrepredicha por modelo
81,"C/ VILAMARÍ,  61",la Nova Esquerra de l'Eixample,53.11,58.01,0.3221105662298684,54.88,3.13,Sobrevalorada por score,0.3124323,52.49,0.009678,Infrapredicha por modelo
26,"C/ DOS DE MAIG, 230-232",el Camp de l'Arpa del Clot,61.51,75.51,0.4332369109783738,72.38,3.13,Sobrevalorada por score,0.30932972,51.75,0.123907,Infrapredicha por modelo
113,"RONDA DE SANT PAU , 51",Sant Antoni,60.87,74.4,0.4250894276629571,70.9,3.5,Sobrevalorada por score,0.4770814,79.19,-0.051992,Sobrepredicha por modelo
240,"C/ JOSEP ESTIVILL, 32",Navas,55.16,61.88,0.3524590505998956,58.38,3.5,Sobrevalorada por score,0.36824518,61.69,-0.015786,Sobrepredicha por modelo
423,"C/ HONDURAS, 32-34",la Sagrera,52.19,55.62,0.3041835830283623,51.93,3.69,Sobrevalorada por score,0.34466735,58.2,-0.040484,Sobrepredicha por modelo
14,"AV. MARQUÉS DE  L'ARGENTERA, 15","Sant Pere, Santa Caterina i la Ribera",72.3,93.09,0.5712883609816402,89.32,3.77,Sobrevalorada por score,0.5710982,92.63,0.00019,Infrapredicha por modelo
332,"C/ DOCTOR ROUX, 86",les Tres Torres,39.35,25.6,0.1772624216717282,21.55,4.05,Sobrevalorada por score,0.15082923,7.92,0.026433,Infrapredicha por modelo
538,"AV. ESTADI, 38",el Poble-sec,33.67,14.36,0.1275802860485301,9.94,4.42,Sobrevalorada por score,0.2697802,44.57,-0.1422,Sobrepredicha por modelo
70,"C/ COMTE URGELL, 23",Sant Antoni,63.9,78.45,0.4473576155219287,73.85,4.6,Sobrevalorada por score,0.39651418,67.59,0.050843,Infrapredicha por modelo
45,"C/ SARDENYA, 66",la Vila Olímpica del Poblenou,59.58,70.53,0.3894004501739308,65.75,4.78,Sobrevalorada por score,0.44101226,72.38,-0.051612,Sobrepredicha por modelo
97,"C/ TARRAGONA, 141",Hostafrancs,53.09,57.83,0.3092687368692437,53.04,4.79,Sobrevalorada por score,0.3132638,52.67,-0.003995,Sobrepredicha por modelo
485,"PG. VALLDAURA, 26",Horta,28.88,8.1,0.1012849584278155,3.31,4.79,Sobrevalorada por score,0.115337096,0.92,-0.014052,Sobrepredicha por modelo
472,"VIA FAVÈNCIA, 186",la Guineueta,30.41,9.76,0.1066202712348322,4.79,4.97,Sobrevalorada por score,0.21684535,30.76,-0.110225,Sobrepredicha por modelo
28,"C/ SARDENYA, 362",la Sagrada Família,48.19,46.78,0.2520607328948492,41.62,5.16,Sobrevalorada por score,0.266135,43.09,-0.014074,Sobrepredicha por modelo
9,"AV. MARQUÉS DE L'ARGENTERA,13","Sant Pere, Santa Caterina i la Ribera",72.53,93.74,0.5601498525521763,88.58,5.16,Sobrevalorada por score,0.5578007,91.53,0.002349,Infrapredicha por modelo
277,"TRAVESSERA DE GRÀCIA, 328",el Baix Guinardó,44.95,37.75,0.2209522854684144,32.41,5.34,Sobrevalorada por score,0.21411918,29.65,0.006833,Infrapredicha por modelo
572,"AV. CAN MARCET, 3",la Vall d'Hebron,30.07,9.21,0.1021589991928975,3.87,5.34,Sobrevalorada por score,0.17670298,18.42,-0.074544,Sobrepredicha por modelo
508,"C/ SARDENYA, 465",el Camp d'en Grassot i Gràcia Nova,46.9,43.28,0.2406487751860212,37.75,5.53,Sobrevalorada por score,0.24484535,37.94,-0.004197,Sobrepredicha por modelo
86,"C/ VILADOMAT,  2",Sant Antoni,67.51,86.74,0.5036472999877932,80.85,5.89,Sobrevalorada por score,0.39863405,67.96,0.105013,Infrapredicha por modelo
475,"C/ CAMPO FLORIDO, 66",el Congrés i els Indians,50.24,49.91,0.263957856812714,44.01,5.9,Sobrevalorada por score,0.29987893,50.09,-0.035921,Sobrepredicha por modelo
215,"C/ GANDUXER, 29",Sant Gervasi - Galvany,33.52,14.0,0.1216424358540891,7.92,6.08,Sobrevalorada por score,0.19454852,25.23,-0.072906,Sobrepredicha por modelo
573," AV. MARTÍ CODOLAR, 2 | COLL I ALENTORN",la Vall d'Hebron,25.78,6.08,0.0527423981640849,0.0,6.08,Sobrevalorada por score,0.15730196,10.87,-0.10456,Sobrepredicha por modelo
471,"PG. VALLDAURA, 171",la Guineueta,34.86,16.21,0.1274715115840314,9.76,6.45,Sobrevalorada por score,0.17937088,19.52,-0.051899,Sobrepredicha por modelo
291,"C/ CUBELLES, 2",Vilapicina i la Torre Llobeta,39.09,24.68,0.1673089756423089,18.05,6.63,Sobrevalorada por score,0.22148569,31.86,-0.054177,Sobrepredicha por modelo
467,PL. JESÚS CARRASCO,Verdun,31.85,11.97,0.1062899908592321,4.6,7.37,Sobrevalorada por score,0.12958647,2.76,-0.023296,Sobrepredicha por modelo
262,"C/ ENTENÇA, 70",la Nova Esquerra de l'Eixample,70.49,90.61,0.5180436579501052,83.06,7.55,Sobrevalorada por score,0.32690072,54.51,0.191143,Infrapredicha por modelo
329,"C/ DE LES ESCOLES PIES, 99",les Tres Torres,40.11,27.07,0.1723109449918828,19.34,7.73,Sobrevalorada por score,0.13428888,3.31,0.038022,Infrapredicha por modelo
51,PL. VICENÇ MARTORELL,el Raval,65.53,82.87,0.4524281409364858,74.4,8.47,Sobrevalorada por score,0.44358408,73.3,0.008844,Infrapredicha por modelo
231,"C/ PAU ALSINA, 54",el Camp d'en Grassot i Gràcia Nova,51.78,53.78,0.2720864308778253,45.3,8.48,Sobrevalorada por score,0.25255746,39.59,0.019529,Infrapredicha por modelo
577,"PTGE. CALAFELL, 3",el Carmel,34.52,15.65,0.1185187723669974,7.0,8.65,Sobrevalorada por score,0.15252315,9.02,-0.034004,Sobrepredicha por modelo
504,"C/ MASSENS, 76",la Vila de Gràcia,43.21,34.35,0.1876076216224915,25.23,9.12,Sobrevalorada por score,0.22445488,33.33,-0.036847,Sobrepredicha por modelo
325,"C/ ALT DE GIRONELLA, 13",les Tres Torres,35.8,18.14,0.1264166494951576,8.84,9.3,Sobrevalorada por score,0.15471445,9.58,-0.028298,Sobrepredicha por modelo
470,"C/ GÒNGORA, 23",Verdun,31.46,11.6,0.0833476599808978,1.66,9.94,Sobrevalorada por score,0.20692399,27.99,-0.123576,Sobrepredicha por modelo
186,"C/CONSELL DE CENT, 6",Hostafrancs,60.39,72.47,0.3720928214384892,62.43,10.04,Sobrevalorada por score,0.342162,57.83,0.029931,Infrapredicha por modelo
499,"AV. VALLCARCA, 196",Vallcarca i els Penitents,34.74,15.84,0.1104551816339746,5.71,10.13,Sobrevalorada por score,0.18058434,20.07,-0.070129,Sobrepredicha por modelo
514,"C/ ARAGÓ, 614",el Clot,60.25,72.19,0.3712317940611945,61.69,10.5,Sobrevalorada por score,0.39022034,66.11,-0.018989,Sobrepredicha por modelo
405,"C/ COMTE BORRELL, 198",la Nova Esquerra de l'Eixample,51.41,52.67,0.2534378292939936,41.99,10.68,Sobrevalorada por score,0.2179229,31.31,0.035515,Infrapredicha por modelo
258,"C/ FERNANDO PESSOA, 41",Sant Andreu,40.32,27.62,0.162221721383317,16.76,10.86,Sobrevalorada por score,0.2898901,48.43,-0.127668,Sobrepredicha por modelo
30,"C/ CASTILLEJOS, 180",la Sagrada Família,52.17,55.34,0.2641778623231482,44.2,11.14,Sobrevalorada por score,0.37708575,63.72,-0.112908,Sobrepredicha por modelo
403,"C/ VALLESPIR, 49",Sants,55.61,63.35,0.3047600995871028,52.12,11.23,Sobrevalorada por score,0.26509267,42.73,0.039667,Infrapredicha por modelo
44,"AV. MERIDIANA, 71",el Fort Pienc,54.78,61.51,0.297699995060834,50.09,11.42,Sobrevalorada por score,0.4590926,76.43,-0.161393,Sobrepredicha por modelo
427,"C/ DE SANT PAU, 119/ RONDA SANT PAU",el Raval,68.72,88.58,0.4678757016075162,77.16,11.42,Sobrevalorada por score,0.44786516,74.4,0.020011,Infrapredicha por modelo
58,"C/ VALLDONZELLA, 2",el Raval,60.86,74.22,0.3746827547640555,62.8,11.42,Sobrevalorada por score,0.44524944,74.03,-0.070567,Sobrepredicha por modelo
52,"PL. SANT MIQUEL, 4",el Barri Gòtic,62.18,76.52,0.382819547812359,63.9,12.62,Sobrevalorada por score,0.4793442,79.74,-0.096525,Sobrepredicha por modelo
447,"C/ ALMOGÀVERS, 63",el Fort Pienc,56.47,65.56,0.3076349386929591,52.85,12.71,Sobrevalorada por score,0.4108236,69.06,-0.103189,Sobrepredicha por modelo
164,"C/ INDEPENDÈNCIA, 379",el Camp de l'Arpa del Clot,60.65,73.66,0.3687736588456984,60.77,12.89,Sobrevalorada por score,0.26868457,44.01,0.100089,Infrapredicha por modelo
122,"C/ NÀPOLS, 344",el Camp d'en Grassot i Gràcia Nova,54.31,60.41,0.2808269995452665,46.96,13.45,Sobrevalorada por score,0.17665754,18.23,0.104169,Infrapredicha por modelo
188,PG. SANT ANTONI /PL. SANTS,Sants,61.49,75.32,0.3696608485880516,61.14,14.18,Sobrevalorada por score,0.31952363,53.59,0.050137,Infrapredicha por modelo
493,"PG. VALL D'HEBRÓN, 80",Vallcarca i els Penitents,37.02,20.81,0.1122232246908011,6.26,14.55,Sobrevalorada por score,0.16112375,12.71,-0.048901,Sobrepredicha por modelo
581,"AV. JORDÀ, 18",Sant Genís dels Agudells,42.96,33.7,0.1722217748429698,19.15,14.55,Sobrevalorada por score,0.12655295,2.21,0.045669,Infrapredicha por modelo
34,"C/ SANT PERE MÉS ALT, 4","Sant Pere, Santa Caterina i la Ribera",71.52,91.53,0.4647962054827558,76.43,15.1,Sobrevalorada por score,0.44370595,73.48,0.02109,Infrapredicha por modelo
568,"C/ ROMÁN MACAYA, 8",Sant Gervasi - la Bonanova,35.45,17.13,0.0903923673899939,2.03,15.1,Sobrevalorada por score,0.14168175,5.16,-0.051289,Sobrepredicha por modelo
363,"C/ BRUC, 20",la Dreta de l'Eixample,71.32,91.16,0.4608711385365482,75.87,15.29,Sobrevalorada por score,0.2526197,39.96,0.208251,Infrapredicha por modelo
65,"PL. CATALUNYA, 10-11 (PG. DE GRÀCIA)",la Dreta de l'Eixample,72.88,94.48,0.4884330759330759,79.01,15.47,Sobrevalorada por score,0.35131904,60.04,0.137114,Infrapredicha por modelo
42,"C/ CIUTAT DE GRANADA, 168| AV.DIAGONAL   ",el Parc i la Llacuna del Poblenou,70.32,90.24,0.4485851094470046,74.22,16.02,Sobrevalorada por score,0.4674621,77.9,-0.018877,Sobrepredicha por modelo
512,"C/ D'ALACANT, 12",les Tres Torres,35.97,19.15,0.1011188007537539,3.13,16.02,Sobrevalorada por score,0.1632633,13.44,-0.062144,Sobrepredicha por modelo
197,"C/ GELABERT, 1",les Corts,41.31,29.65,0.1498432261593122,13.26,16.39,Sobrevalorada por score,0.21336426,29.28,-0.063521,Sobrepredicha por modelo
558,"RBLA MUNTANYA, 49",el Guinardó,40.56,28.18,0.1436164833775755,11.42,16.76,Sobrevalorada por score,0.29622117,49.54,-0.152605,Sobrepredicha por modelo
48,"AV. MERIDIANA, 40",el Parc i la Llacuna del Poblenou,62.61,77.16,0.3657810930845779,60.22,16.94,Sobrevalorada por score,0.46155635,76.98,-0.095775,Sobrepredicha por modelo
473,"PG. FABRA I PUIG, 449",la Guineueta,39.88,26.61,0.1273615023474178,9.58,17.03,Sobrevalorada por score,0.12816884,2.39,-0.000807,Sobrepredicha por modelo
276,PLAÇA ALFONS X EL SAVI / RONDA DEL GUIN,el Baix Guinardó,46.36,41.44,0.1836343115124153,24.13,17.31,Sobrevalorada por score,0.2163466,30.39,-0.032712,Sobrepredicha por modelo
275,"AV. RIO DE JANEIRO, 3",Porta,41.24,29.47,0.1455210211902615,12.15,17.32,Sobrevalorada por score,0.28782967,47.88,-0.142309,Sobrepredicha por modelo
491,"C/ PARE MARIANA, 24",la Vall d'Hebron,35.64,17.5,0.0588033931135824,0.18,17.32,Sobrevalorada por score,0.108838595,0.55,-0.050035,Sobrepredicha por modelo
83,"C/ CALABRIA, 158",la Nova Esquerra de l'Eixample,63.3,77.9,0.3666056681681682,60.41,17.49,Sobrevalorada por score,0.2688049,44.2,0.097801,Infrapredicha por modelo
371,"C/ DELS ENAMORATS, 49",la Sagrada Família,62.14,76.24,0.3531151888125883,58.56,17.68,Sobrevalorada por score,0.33072242,55.43,0.022393,Infrapredicha por modelo
103,"C/ ARAGÓ, 629",el Clot,60.45,72.93,0.3266576454668471,55.25,17.68,Sobrevalorada por score,0.3854241,65.38,-0.058766,Sobrepredicha por modelo
435,"AV. DOCTOR MARAÑON, 25 | PAU GARGALLO",la Maternitat i Sant Ramon,53.27,58.56,0.248808316021708,40.52,18.04,Sobrevalorada por score,0.1836814,21.55,0.065127,Infrapredicha por modelo
302,"C/ CAVALLERS, 41",Pedralbes,50.28,50.09,0.2177622430187544,31.68,18.41,Sobrevalorada por score,0.22051227,31.49,-0.00275,Sobrepredicha por modelo
336,"AV. JOSEP VICENÇ FOIX, 52",Sarrià,48.78,47.88,0.2098454499037743,29.47,18.41,Sobrevalorada por score,0.16556667,14.36,0.044279,Infrapredicha por modelo
3," C/ NÀPOLS, 82",el Fort Pienc,66.72,84.99,0.3911426639621366,66.11,18.88,Sobrevalorada por score,0.3867052,65.75,0.004437,Infrapredicha por modelo
303,"C/ CAVALLERS, 67",Pedralbes,46.57,41.9,0.1803807639488919,22.84,19.06,Sobrevalorada por score,0.14782013,7.73,0.032561,Infrapredicha por modelo
193,"C/ FÍGOLS, 1",les Corts,47.91,45.67,0.1913364486371589,26.15,19.52,Sobrevalorada por score,0.18340564,21.36,0.007931,Infrapredicha por modelo
563,"C/ ENTENÇA, 301",les Corts,52.76,57.46,0.2406576769728428,37.94,19.52,Sobrevalorada por score,0.1767905,18.6,0.063867,Infrapredicha por modelo
290,"PL. DELS JARDINS D'ALFÀBIA, 1",Porta,41.82,30.57,0.1425316438927783,11.05,19.52,Sobrevalorada por score,0.19156331,23.94,-0.049032,Sobrepredicha por modelo
94,"GRAN VIA DE LES CORTS CATALANES,375",la Nova Esquerra de l'Eixample,65.14,81.77,0.3713237328463922,61.88,19.89,Sobrevalorada por score,0.32211316,53.78,0.049211,Infrapredicha por modelo
569,"C/ QUATRE CAMINS, 46",Sant Gervasi - la Bonanova,37.86,22.56,0.0942216715476458,2.58,19.98,Sobrevalorada por score,0.16736832,15.29,-0.073147,Sobrepredicha por modelo
503,"C/ MAIGNON, 31-41",la Salut,39.16,25.05,0.1081736909323116,4.97,20.08,Sobrevalorada por score,0.13443114,3.5,-0.026257,Sobrepredicha por modelo
603,"C/ CÒRSEGA, 612 (xamfrà)",la Sagrada Família,54.13,60.04,0.2454047914085089,39.59,20.45,Sobrevalorada por score,0.22317204,32.6,0.022233,Infrapredicha por modelo
318,"C/ CASTILLEJOS, 388",el Baix Guinardó,43.83,35.36,0.1534616469261139,14.73,20.63,Sobrevalorada por score,0.2383909,37.2,-0.084929,Sobrepredicha por modelo
328,"C/ ARTESA DE SEGRE, 2",Sant Gervasi - la Bonanova,39.53,25.97,0.1087910329611102,5.34,20.63,Sobrevalorada por score,0.13064945,2.95,-0.021858,Sobrepredicha por modelo
426,"C/ DE RIBES, 59 B",el Fort Pienc,56.85,66.48,0.272556589893528,45.67,20.81,Sobrevalorada por score,0.38612857,65.56,-0.113572,Sobrepredicha por modelo
384,"C/ VILAMARÍ, 85",la Nova Esquerra de l'Eixample,52.52,56.54,0.2324475051389021,35.36,21.18,Sobrevalorada por score,0.27347067,44.94,-0.041023,Sobrepredicha por modelo
64,"PL. CATALUNYA, 10-11 (LA RAMBLA)",la Dreta de l'Eixample,72.21,92.82,0.4275617038968893,71.64,21.18,Sobrevalorada por score,0.36702603,61.51,0.060536,Infrapredicha por modelo
96,"GRAN VIA DE LES CORTS CATALANES,  368",el Poble-sec,59.29,70.07,0.2924414210128495,48.8,21.27,Sobrevalorada por score,0.35606456,60.41,-0.063623,Sobrepredicha por modelo
490,"PG. VALL D'HEBRÓN, 168",la Vall d'Hebron,46.77,42.54,0.1746394312154384,20.26,22.28,Sobrevalorada por score,0.17425737,17.13,0.000382,Infrapredicha por modelo
194,"C/ JOAN GÜELL, 98",les Corts,54.72,61.14,0.2441893264131784,38.86,22.28,Sobrevalorada por score,0.25254023,39.41,-0.008351,Sobrepredicha por modelo
417,"C/ VILLAR, 2",el Guinardó,57.56,67.22,0.2684016674280493,44.75,22.47,Sobrevalorada por score,0.29220212,48.8,-0.0238,Sobrepredicha por modelo
335,"C/ SANTA AMÈLIA, 2",Sarrià,43.9,35.73,0.1479504758598744,12.52,23.21,Sobrevalorada por score,0.17646044,18.05,-0.02851,Sobrepredicha por modelo
71,"C/ FLORIDABLANCA, 145",Sant Antoni,63.83,78.08,0.3219016853229159,54.7,23.38,Sobrevalorada por score,0.3798949,64.09,-0.057993,Sobrepredicha por modelo
307,C/ PINTOR RIBALTA | AV. XILE,la Maternitat i Sant Ramon,46.32,41.25,0.1665820929183581,17.86,23.39,Sobrevalorada por score,0.18508264,22.1,-0.018501,Sobrepredicha por modelo
326,"C/ BALMES, 409",Sant Gervasi - la Bonanova,38.87,23.94,0.0714637509850275,0.37,23.57,Sobrevalorada por score,0.1511675,8.29,-0.079704,Sobrepredicha por modelo
359,"C/ MÉNDEZ NÚÑEZ, 16","Sant Pere, Santa Caterina i la Ribera",76.6,97.97,0.4458564206619668,73.66,24.31,Sobrevalorada por score,0.37461352,63.17,0.071243,Infrapredicha por modelo
228,"PL. DEL NORD, 5",la Vila de Gràcia,43.03,33.89,0.1245433642771187,8.29,25.6,Sobrevalorada por score,0.20002088,26.89,-0.075478,Sobrepredicha por modelo
104,"C/ VALÈNCIA,  621",el Clot,68.53,88.21,0.372044298114337,62.25,25.96,Sobrevalorada por score,0.35049835,59.12,0.021546,Infrapredicha por modelo
140,"C/ VILADOMAT,  122",la Nova Esquerra de l'Eixample,72.3,93.09,0.3948828904896347,67.03,26.06,Sobrevalorada por score,0.28184402,46.59,0.113039,Infrapredicha por modelo
323,"C/ VALLMAJOR, 13",Sant Gervasi - Galvany,43.2,34.07,0.1192919996465048,7.37,26.7,Sobrevalorada por score,0.16396263,13.81,-0.044671,Sobrepredicha por modelo
99,"C/ VIRIAT,  53",Sants,60.23,72.01,0.2708148768583992,45.12,26.89,Sobrevalorada por score,0.22699836,34.25,0.043817,Infrapredicha por modelo
111,C/ ARAGÓ 147,la Nova Esquerra de l'Eixample,65.02,81.22,0.3179972936400541,53.78,27.44,Sobrevalorada por score,0.3035266,51.01,0.014471,Infrapredicha por modelo
387,"C/ NÀPOLS, 125",el Fort Pienc,56.34,65.29,0.2403762245242653,37.57,27.72,Sobrevalorada por score,0.19945745,26.7,0.040919,Infrapredicha por modelo
321,"C/ SANT HERMENEGILD, 30",el Putxet i el Farró,49.28,48.62,0.1754454138253777,20.81,27.81,Sobrevalorada por score,0.14149065,4.97,0.033955,Infrapredicha por modelo
429,"C/ GRAN CAPITÀ, 9",Pedralbes,52.25,55.8,0.2004700627287826,27.81,27.99,Sobrevalorada por score,0.1786905,19.15,0.02178,Infrapredicha por modelo
6,"PG. LLUIS COMPANYS, 18 (ARC TRIOMF)","Sant Pere, Santa Caterina i la Ribera",55.69,63.54,0.232319393928427,35.17,28.37,Sobrevalorada por score,0.32353106,54.14,-0.091212,Sobrepredicha por modelo
63,"PL. CATALUNYA, 7",la Dreta de l'Eixample,73.66,95.76,0.3972489719096054,67.22,28.54,Sobrevalorada por score,0.3719057,62.43,0.025343,Infrapredicha por modelo
62,"PL. CATALUNYA, 5",la Dreta de l'Eixample,75.18,96.87,0.4023924886982729,68.32,28.55,Sobrevalorada por score,0.36655822,61.33,0.035834,Infrapredicha por modelo
582,"C/ JUDEA, 1",Sant Genís dels Agudells,47.2,43.83,0.1550756661675558,14.92,28.91,Sobrevalorada por score,0.12851493,2.58,0.026561,Infrapredicha por modelo
602,"C/ ROSSELLÓ, 497 (xamfrà)",la Sagrada Família,56.23,64.46,0.2346762346027799,35.54,28.92,Sobrevalorada por score,0.22842778,34.62,0.006248,Infrapredicha por modelo
495,"C/ DIPUTACIÓ, 22",la Nova Esquerra de l'Eixample,66.57,84.35,0.3271422133522179,55.43,28.92,Sobrevalorada por score,0.3689497,62.06,-0.041807,Sobrepredicha por modelo
261,"C/ VILLARROEL, 39",Sant Antoni,65.95,83.06,0.3181895093062605,53.96,29.1,Sobrevalorada por score,0.33876935,56.91,-0.02058,Sobrepredicha por modelo
225,"C/ VILADOMAT, 200",la Nova Esquerra de l'Eixample,60.51,73.11,0.2620017804909068,43.83,29.28,Sobrevalorada por score,0.22542785,33.89,0.036574,Infrapredicha por modelo
199,"C/ MEJÍA LEQUERICA, 2",la Maternitat i Sant Ramon,51.48,52.85,0.1811323601523895,23.39,29.46,Sobrevalorada por score,0.19460124,25.41,-0.013469,Sobrepredicha por modelo
278,"TRAVESSERA DE GRÀCIA, 368",el Baix Guinardó,59.91,71.45,0.2534333024064461,41.8,29.65,Sobrevalorada por score,0.24697123,38.49,0.006462,Infrapredicha por modelo
202,"C/ DE LES CORTS, 20",les Corts,46.7,42.36,0.1468212241082903,12.34,30.02,Sobrevalorada por score,0.14209525,5.34,0.004726,Infrapredicha por modelo
216,"C/ MADRAZO, 131",Sant Gervasi - Galvany,53.29,58.93,0.2078133613992883,28.91,30.02,Sobrevalorada por score,0.15613224,10.31,0.051681,Infrapredicha por modelo
304,"PG. MANUEL GIRONA, 7",Sarrià,54.09,59.85,0.2107648970747562,29.65,30.2,Sobrevalorada por score,0.15524656,10.13,0.055518,Infrapredicha por modelo
420,"GRAN VIA DE LES CORTS CATALANES,368",Hostafrancs,62.71,77.72,0.2844533508099751,47.51,30.21,Sobrevalorada por score,0.30518752,51.2,-0.020734,Sobrepredicha por modelo
604,"C/ CÒRSEGA, 578",la Sagrada Família,56.29,64.92,0.2222995926647454,32.78,32.14,Sobrevalorada por score,0.21367761,29.47,0.008622,Infrapredicha por modelo
91,"C/ COMTE D'URGELL, 43",Sant Antoni,73.93,95.95,0.3808644160525214,63.72,32.23,Sobrevalorada por score,0.3016384,50.64,0.079226,Infrapredicha por modelo
98," C/ DOLORS BATLLE I SUNYER, 2",Sants,50.37,50.74,0.1676142824653172,18.23,32.51,Sobrevalorada por score,0.3346272,56.17,-0.167013,Sobrepredicha por modelo
422,"C/ JORDI GIRONA, 29",Pedralbes,62.18,76.52,0.2619523048836147,43.65,32.87,Sobrevalorada por score,0.20089158,27.26,0.061061,Infrapredicha por modelo
110,"AV. ROMA,  136",l'Antiga Esquerra de l'Eixample,62.12,76.06,0.25743983581052,42.54,33.52,Sobrevalorada por score,0.3088143,51.57,-0.051374,Sobrepredicha por modelo
89,"C/ ROSSELLÓ,  101",la Nova Esquerra de l'Eixample,53.81,59.48,0.1881220657276995,25.41,34.07,Sobrevalorada por score,0.16729674,15.1,0.020825,Infrapredicha por modelo
322,"C/ SANTALÓ, 165",Sant Gervasi - Galvany,50.29,50.28,0.159474257454888,16.21,34.07,Sobrevalorada por score,0.1360632,4.05,0.023411,Infrapredicha por modelo
195,"C/ VALLESPIR, 130",les Corts,50.76,51.57,0.1616806694462289,16.57,35.0,Sobrevalorada por score,0.23452754,36.65,-0.072847,Sobrepredicha por modelo
338,"AV. JOSEP VICENÇ FOIX, 63",Sarrià,45.45,39.23,0.0945617137625264,2.76,36.47,Sobrevalorada por score,0.16076413,12.52,-0.066202,Sobrepredicha por modelo
22,"C/ SARDENYA, 292",la Sagrada Família,68.04,87.48,0.3009448212540354,51.01,36.47,Sobrevalorada por score,0.29178905,48.62,0.009156,Infrapredicha por modelo
379,"AV. JOSEP TARRADELLAS, 27",Sants,64.13,79.56,0.2552537572812409,42.17,37.39,Sobrevalorada por score,0.20795366,28.36,0.0473,Infrapredicha por modelo
561,"C/ MANILA, 53",Pedralbes,59.69,70.99,0.2242683110809383,33.15,37.84,Sobrevalorada por score,0.18203267,20.63,0.042236,Infrapredicha por modelo
15,"C/ DIPUTACIÓ, 272",la Dreta de l'Eixample,72.41,93.55,0.3277522954942309,55.62,37.93,Sobrevalorada por score,0.26208034,41.8,0.065672,Infrapredicha por modelo
330,"C/ PAU ALCOVER, 94",les Tres Torres,48.44,46.96,0.1264437155173497,9.02,37.94,Sobrevalorada por score,0.14370702,6.08,-0.017263,Sobrepredicha por modelo
106,"PL JOANIC - C / BRUNIQUER, 59",la Vila de Gràcia,51.9,54.51,0.1583897540058677,15.84,38.67,Sobrevalorada por score,0.20067863,27.07,-0.042289,Sobrepredicha por modelo
119,"C/ SARDENYA,  178",el Fort Pienc,67.53,86.92,0.2914237387297367,48.07,38.85,Sobrevalorada por score,0.34165162,57.64,-0.050228,Sobrepredicha por modelo
95,"C/ TARRAGONA, 103-115",Hostafrancs,71.57,91.9,0.3061515425008204,52.49,39.41,Sobrevalorada por score,0.35051742,59.3,-0.044366,Sobrepredicha por modelo
369,"C/ CONSELL DE CENT, 482",el Fort Pienc,62.28,76.8,0.2400553383357163,37.2,39.6,Sobrevalorada por score,0.2891725,48.25,-0.049117,Sobrepredicha por modelo
518,"C/ LLOBREGÓS, 115",el Carmel,46.19,41.07,0.0831319316611776,1.47,39.6,Sobrevalorada por score,0.16572475,14.73,-0.082593,Sobrepredicha por modelo
334,"PG. BONANOVA, 100",Sarrià,51.67,53.5,0.1507349117759212,13.63,39.87,Sobrevalorada por score,0.14497803,6.45,0.005757,Infrapredicha por modelo
433,"C/ J. MAYNARD KEYNES, 2|AV. DGNAL.",Pedralbes,62.63,77.44,0.2401540112668763,37.38,40.06,Sobrevalorada por score,0.20302853,27.44,0.037125,Infrapredicha por modelo
24,"C/ MARINA, 199",el Fort Pienc,61.47,75.14,0.2321650124069479,34.99,40.15,Sobrevalorada por score,0.29668555,49.72,-0.064521,Sobrepredicha por modelo
75,"AV. JOSEP TARRADELLAS, 58",la Nova Esquerra de l'Eixample,58.56,68.88,0.2054198100814472,28.55,40.33,Sobrevalorada por score,0.21731937,31.12,-0.0119,Sobrepredicha por modelo
105,"RDA. DE SANT PERE, 26",la Dreta de l'Eixample,75.27,97.05,0.3361653740117358,56.54,40.51,Sobrevalorada por score,0.32949057,55.25,0.006675,Infrapredicha por modelo
497,"PTGE. MALUQUER, 16",Sant Gervasi - la Bonanova,46.57,41.9,0.0767872572222848,1.1,40.8,Sobrevalorada por score,0.15502469,9.94,-0.078237,Sobrepredicha por modelo
21,"C/ SANT ANTONI MARIA CLARET, 214",la Sagrada Família,65.15,81.95,0.2495132978295496,40.7,41.25,Sobrevalorada por score,0.24801938,38.67,0.001494,Infrapredicha por modelo
